kills,assists,deaths,total_gold,gold_per_min,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,xp_per_min,rank_tier
8.0,18.0,2.0,12474.0,439.0,0.04,11973.0,0.0,678.0,518.0,3.0
7.0,4.0,7.0,12531.0,441.0,0.07,12601.0,0.0,0.0,619.0,5.0
1.0,9.0,13.0,7274.0,256.0,0.04,11464.0,0.0,123.0,394.0,4.0
1.0,15.0,13.0,11065.0,316.0,0.03,13437.0,0.0,669.0,395.0,5.0
2.0,15.0,5.0,9979.0,285.0,0.01,11273.0,0.0,172.0,525.0,5.0
5.0,11.0,3.0,17858.0,510.0,0.13,16107.0,0.0,3603.0,559.0,5.0
4.0,11.0,7.0,14707.0,420.0,0.08,22558.0,0.0,657.0,544.0,5.0
11.0,9.0,4.0,20099.0,574.0,0.11,24693.0,0.0,5566.0,793.0,5.0
4.0,6.0,8.0,8754.0,250.0,0.01,13980.0,0.0,0.0,286.0,5.0
5.0,10.0,2.0,11580.0,551.0,0.09,7658.0,0.0,4199.0,532.0,5.0
12.0,8.0,2.0,15068.0,717.0,0.11,13716.0,0.0,12660.0,641.0,5.0
5.0,19.0,2.0,10466.0,401.0,0.03,12377.0,0.0,2004.0,380.0,4.0
8.0,14.0,3.0,13180.0,505.0,0.07,13302.0,0.0,2893.0,510.0,4.0
0.0,13.0,9.0,9510.0,272.0,0.02,4774.0,0.0,692.0,350.0,6.0
14.0,11.0,5.0,20770.0,594.0,0.13,37051.0,0.0,5829.0,764.0,6.0
3.0,14.0,1.0,13497.0,386.0,0.06,20332.0,0.0,45.0,515.0,6.0
10.0,7.0,3.0,22238.0,636.0,0.17,24622.0,0.0,6730.0,739.0,6.0
3.0,5.0,7.0,18567.0,531.0,0.11,16382.0,0.0,7210.0,573.0,6.0
2.0,2.0,9.0,12657.0,362.0,0.09,8837.0,0.0,397.0,415.0,6.0
1.0,15.0,4.0,11504.0,329.0,0.05,17352.0,0.0,445.0,493.0,6.0
9.0,22.0,6.0,11628.0,334.0,0.02,16429.0,0.0,332.0,404.0,3.0
7.0,14.0,10.0,18766.0,539.0,0.1,20847.0,0.0,335.0,628.0,3.0
8.0,12.0,7.0,17895.0,514.0,0.09,17673.0,0.0,5224.0,717.0,3.0
11.0,14.0,2.0,21272.0,611.0,0.13,22295.0,0.0,5962.0,782.0,3.0
11.0,9.0,8.0,14588.0,419.0,0.07,20298.0,0.0,1612.0,466.0,4.0
2.0,11.0,12.0,10445.0,300.0,0.05,8481.0,0.0,0.0,380.0,3.0
7.0,10.0,10.0,13996.0,402.0,0.08,16077.0,0.0,407.0,459.0,3.0
6.0,12.0,6.0,8669.0,249.0,0.02,14115.0,0.0,75.0,449.0,3.0
5.0,5.0,7.0,9468.0,378.0,0.06,12618.0,1.0,2469.0,443.0,1.0
3.0,4.0,7.0,7740.0,309.0,0.07,4781.0,0.0,169.0,306.0,2.0
11.0,6.0,5.0,12374.0,494.0,0.06,15145.0,1.0,4471.0,643.0,2.0
0.0,3.0,11.0,3949.0,161.0,0.01,5883.0,0.0,0.0,186.0,5.0
0.0,1.0,5.0,6305.0,257.0,0.08,3817.0,0.0,125.0,279.0,5.0
0.0,5.0,11.0,3851.0,157.0,0.02,11894.0,0.0,0.0,159.0,6.0
3.0,1.0,5.0,10672.0,435.0,0.08,8206.0,0.0,227.0,495.0,6.0
5.0,2.0,10.0,6206.0,253.0,0.03,10497.0,0.0,845.0,292.0,6.0
8.0,13.0,1.0,11162.0,455.0,0.06,13126.0,0.0,3393.0,473.0,6.0
7.0,13.0,0.0,13738.0,560.0,0.1,11874.0,0.0,5965.0,575.0,6.0
3.0,18.0,2.0,7728.0,315.0,0.02,6662.0,0.0,616.0,399.0,5.0
13.0,16.0,3.0,11653.0,475.0,0.06,13612.0,0.0,1683.0,448.0,6.0
10.0,12.0,8.0,10061.0,386.0,0.01,12244.0,0.0,186.0,428.0,6.0
3.0,12.0,5.0,9983.0,383.0,0.03,14537.0,0.0,239.0,409.0,6.0
7.0,15.0,3.0,9071.0,348.0,0.01,8126.0,0.0,239.0,385.0,5.0
6.0,10.0,3.0,16213.0,622.0,0.12,8618.0,0.0,16844.0,441.0,5.0
5.0,3.0,10.0,8706.0,334.0,0.06,11623.0,0.0,0.0,403.0,6.0
2.0,3.0,3.0,11990.0,460.0,0.12,6619.0,0.0,819.0,496.0,6.0
1.0,11.0,10.0,7350.0,282.0,0.05,10819.0,0.0,0.0,330.0,6.0
2.0,8.0,8.0,7611.0,292.0,0.02,9927.0,0.0,0.0,376.0,6.0
5.0,8.0,8.0,7038.0,270.0,0.01,7768.0,0.0,0.0,385.0,5.0
12.0,13.0,6.0,12304.0,458.0,0.04,20531.0,0.0,1942.0,564.0,3.0
3.0,12.0,3.0,8866.0,330.0,0.02,12560.0,6.0,326.0,480.0,2.0
6.0,8.0,4.0,13648.0,508.0,0.08,16607.0,0.0,3407.0,638.0,3.0
5.0,8.0,7.0,10612.0,395.0,0.06,25430.0,0.0,733.0,578.0,3.0
5.0,20.0,7.0,11579.0,335.0,0.01,11929.0,0.0,400.0,492.0,5.0
1.0,8.0,14.0,7224.0,209.0,0.03,5256.0,0.0,0.0,238.0,4.0
6.0,8.0,6.0,7812.0,226.0,0.02,7104.0,0.0,0.0,317.0,5.0
3.0,8.0,7.0,9574.0,277.0,0.04,8248.0,0.0,0.0,445.0,5.0
7.0,4.0,7.0,13720.0,401.0,0.04,10181.0,0.0,490.0,552.0,3.0
0.0,0.0,3.0,3490.0,102.0,0.0,56.0,0.0,0.0,14.0,2.0
2.0,20.0,3.0,14115.0,431.0,0.06,7072.0,0.0,3192.0,588.0,4.0
17.0,15.0,6.0,16637.0,508.0,0.05,24132.0,0.0,5417.0,735.0,4.0
8.0,18.0,4.0,19977.0,610.0,0.12,17599.0,0.0,6466.0,659.0,4.0
9.0,20.0,5.0,14344.0,438.0,0.04,15887.0,0.0,2132.0,518.0,4.0
3.0,6.0,14.0,5960.0,182.0,0.01,7649.0,0.0,22.0,194.0,3.0
8.0,1.0,12.0,13525.0,413.0,0.07,14816.0,0.0,353.0,437.0,4.0
1.0,7.0,10.0,7008.0,214.0,0.02,8521.0,0.0,649.0,294.0,3.0
5.0,3.0,4.0,12543.0,383.0,0.07,14082.0,0.0,1164.0,500.0,3.0
4.0,11.0,3.0,2967.0,228.0,0.0,2839.0,0.0,180.0,174.0,3.0
4.0,6.0,2.0,4230.0,325.0,0.04,5678.0,0.0,344.0,303.0,4.0
3.0,1.0,0.0,6300.0,484.0,0.1,5726.0,0.0,1834.0,445.0,5.0
1.0,9.0,3.0,2798.0,215.0,0.01,4274.0,0.0,28.0,199.0,5.0
2.0,3.0,3.0,4256.0,327.0,0.07,3498.0,0.0,0.0,309.0,6.0
1.0,1.0,5.0,2772.0,213.0,0.03,2284.0,0.0,0.0,235.0,5.0
2.0,4.0,4.0,5961.0,458.0,0.01,2784.0,0.0,0.0,285.0,5.0
1.0,3.0,3.0,3800.0,292.0,0.05,3912.0,0.0,0.0,285.0,4.0
0.0,7.0,6.0,5290.0,191.0,0.02,16560.0,0.0,159.0,237.0,5.0
8.0,16.0,4.0,12714.0,459.0,0.06,14520.0,0.0,4592.0,423.0,4.0
9.0,13.0,1.0,15733.0,568.0,0.1,20236.0,0.0,4429.0,737.0,4.0
5.0,17.0,5.0,8143.0,294.0,0.01,12147.0,0.0,1388.0,420.0,3.0
12.0,13.0,2.0,17367.0,627.0,0.13,19600.0,0.0,3435.0,759.0,5.0
1.0,1.0,4.0,6289.0,265.0,0.06,3116.0,0.0,0.0,256.0,5.0
8.0,8.0,3.0,11653.0,491.0,0.07,19250.0,0.0,741.0,653.0,4.0
4.0,6.0,7.0,7855.0,331.0,0.03,6436.0,0.0,3544.0,305.0,3.0
6.0,7.0,4.0,8947.0,377.0,0.02,8169.0,0.0,1378.0,431.0,3.0
17.0,16.0,5.0,23122.0,710.0,0.12,39406.0,0.0,6331.0,783.0,5.0
7.0,13.0,9.0,15566.0,478.0,0.07,13210.0,0.0,1477.0,521.0,3.0
7.0,21.0,7.0,12863.0,395.0,0.03,11685.0,0.0,2653.0,548.0,2.0
9.0,18.0,2.0,14068.0,432.0,0.04,18397.0,0.0,1009.0,599.0,4.0
4.0,8.0,7.0,8499.0,261.0,0.03,18083.0,0.0,92.0,394.0,4.0
0.0,5.0,8.0,10291.0,316.0,0.07,13001.0,0.0,236.0,429.0,3.0
5.0,12.0,8.0,8141.0,250.0,0.02,14450.0,0.0,528.0,317.0,2.0
5.0,5.0,11.0,12570.0,386.0,0.07,14398.0,0.0,363.0,536.0,4.0
12.0,1.0,3.0,17204.0,660.0,0.11,14674.0,0.0,3122.0,586.0,5.0
2.0,3.0,0.0,14414.0,553.0,0.1,4129.0,0.0,8584.0,551.0,4.0
2.0,2.0,11.0,4327.0,231.0,0.02,2805.0,0.0,0.0,285.0,5.0
2.0,3.0,4.0,3727.0,199.0,0.03,9367.0,0.0,18.0,294.0,5.0
1.0,7.0,3.0,5769.0,308.0,0.0,4793.0,0.0,39.0,228.0,5.0
0.0,1.0,3.0,1831.0,135.0,0.0,1811.0,0.0,30.0,133.0,5.0
5.0,4.0,5.0,3323.0,245.0,0.0,3961.0,0.0,361.0,273.0,5.0
1.0,6.0,0.0,3880.0,286.0,0.04,5987.0,0.0,0.0,378.0,3.0
3.0,1.0,1.0,5291.0,390.0,0.07,4256.0,0.0,676.0,410.0,5.0
2.0,10.0,11.0,6658.0,230.0,0.02,10558.0,0.0,0.0,285.0,4.0
1.0,11.0,5.0,10653.0,368.0,0.02,6084.0,0.0,884.0,389.0,5.0
6.0,5.0,4.0,16355.0,482.0,0.09,9226.0,5.0,3076.0,613.0,5.0
11.0,9.0,4.0,14489.0,427.0,0.04,12162.0,1.0,0.0,503.0,5.0
3.0,3.0,11.0,7736.0,228.0,0.01,7900.0,15.0,0.0,185.0,5.0
1.0,4.0,9.0,13267.0,391.0,0.08,9515.0,1.0,2820.0,406.0,5.0
2.0,1.0,10.0,11842.0,349.0,0.08,21725.0,0.0,0.0,349.0,5.0
1.0,4.0,9.0,6752.0,199.0,0.02,8144.0,5.0,522.0,307.0,5.0
3.0,2.0,11.0,12691.0,374.0,0.09,6811.0,0.0,845.0,378.0,5.0
14.0,9.0,10.0,21920.0,679.0,0.08,43830.0,0.0,21.0,849.0,5.0
5.0,9.0,11.0,14333.0,444.0,0.05,16505.0,0.0,42.0,482.0,5.0
5.0,16.0,5.0,13333.0,413.0,0.03,18106.0,0.0,1191.0,618.0,5.0
10.0,8.0,5.0,30992.0,960.0,0.15,26418.0,0.0,7018.0,842.0,6.0
9.0,6.0,1.0,16485.0,562.0,0.1,14138.0,0.0,8795.0,583.0,4.0
3.0,14.0,5.0,10178.0,347.0,0.03,11944.0,0.0,701.0,416.0,4.0
0.0,12.0,2.0,11000.0,375.0,0.05,6136.0,0.0,3739.0,422.0,4.0
3.0,3.0,7.0,11997.0,409.0,0.11,6951.0,0.0,556.0,428.0,4.0
1.0,3.0,7.0,6424.0,219.0,0.05,5344.0,0.0,0.0,243.0,4.0
1.0,5.0,5.0,5925.0,202.0,0.01,9307.0,0.0,0.0,274.0,4.0
9.0,17.0,3.0,18937.0,554.0,0.1,20194.0,0.0,10832.0,683.0,5.0
4.0,17.0,2.0,11417.0,334.0,0.01,9193.0,0.0,568.0,466.0,5.0
2.0,11.0,12.0,8682.0,254.0,0.02,14536.0,0.0,53.0,349.0,6.0
13.0,6.0,9.0,17672.0,517.0,0.06,23599.0,0.0,660.0,751.0,5.0
3.0,9.0,6.0,15519.0,454.0,0.12,10765.0,0.0,233.0,608.0,5.0
2.0,11.0,14.0,8443.0,247.0,0.02,7144.0,0.0,0.0,329.0,5.0
2.0,12.0,13.0,11539.0,324.0,0.05,10384.0,0.0,135.0,461.0,1.0
8.0,12.0,9.0,12430.0,349.0,0.05,18643.0,0.0,914.0,451.0,2.0
6.0,8.0,6.0,16312.0,458.0,0.1,25214.0,0.0,2425.0,639.0,2.0
10.0,12.0,12.0,18022.0,506.0,0.08,22249.0,0.0,2754.0,681.0,1.0
1.0,5.0,8.0,8458.0,339.0,0.09,2905.0,0.0,0.0,320.0,6.0
1.0,3.0,5.0,6487.0,260.0,0.04,5320.0,0.0,100.0,373.0,6.0
2.0,0.0,10.0,9456.0,379.0,0.12,7471.0,0.0,1015.0,510.0,6.0
0.0,1.0,2.0,3293.0,132.0,0.0,39.0,0.0,0.0,212.0,6.0
11.0,3.0,0.0,14795.0,593.0,0.1,13583.0,0.0,3819.0,632.0,6.0
10.0,11.0,1.0,9630.0,386.0,0.02,14127.0,0.0,684.0,402.0,6.0
4.0,10.0,2.0,8807.0,353.0,0.02,4008.0,0.0,2998.0,346.0,6.0
11.0,8.0,2.0,16481.0,580.0,0.1,18180.0,0.0,4030.0,636.0,6.0
3.0,16.0,6.0,10031.0,353.0,0.03,6270.0,0.0,2284.0,327.0,5.0
13.0,15.0,4.0,19749.0,695.0,0.13,24344.0,0.0,6514.0,740.0,6.0
10.0,15.0,5.0,14549.0,512.0,0.07,14335.0,0.0,4416.0,456.0,6.0
2.0,13.0,8.0,7757.0,273.0,0.04,11974.0,0.0,0.0,355.0,6.0
2.0,8.0,9.0,10201.0,359.0,0.08,11469.0,0.0,1049.0,401.0,7.0
7.0,18.0,6.0,13325.0,390.0,0.02,10976.0,0.0,1509.0,476.0,3.0
12.0,11.0,1.0,20192.0,591.0,0.13,21387.0,0.0,3719.0,701.0,4.0
15.0,13.0,4.0,18043.0,518.0,0.06,29198.0,0.0,8669.0,758.0,4.0
4.0,13.0,6.0,10659.0,306.0,0.02,11089.0,0.0,97.0,434.0,5.0
6.0,11.0,4.0,13201.0,379.0,0.05,19074.0,0.0,961.0,509.0,4.0
5.0,15.0,6.0,12888.0,370.0,0.05,13056.0,0.0,307.0,742.0,4.0
4.0,13.0,11.0,12087.0,347.0,0.05,10658.0,0.0,572.0,451.0,4.0
9.0,6.0,9.0,13550.0,389.0,0.06,19790.0,0.0,0.0,493.0,4.0
10.0,17.0,6.0,18464.0,542.0,0.09,16964.0,0.0,1735.0,584.0,4.0
24.0,8.0,1.0,25788.0,757.0,0.13,32151.0,0.0,10864.0,1076.0,5.0
8.0,3.0,7.0,12877.0,378.0,0.07,11804.0,0.0,0.0,501.0,5.0
3.0,5.0,12.0,10867.0,319.0,0.05,24369.0,0.0,614.0,444.0,5.0
7.0,13.0,9.0,10651.0,296.0,0.03,23812.0,0.0,0.0,415.0,7.0
8.0,5.0,13.0,17092.0,475.0,0.1,21539.0,0.0,163.0,526.0,7.0
2.0,13.0,10.0,9211.0,256.0,0.02,8796.0,0.0,0.0,544.0,7.0
4.0,10.0,7.0,14501.0,403.0,0.08,17875.0,0.0,113.0,759.0,6.0
18.0,12.0,5.0,27887.0,775.0,0.15,32222.0,0.0,9483.0,913.0,7.0
7.0,18.0,6.0,19538.0,543.0,0.08,11983.0,0.0,3275.0,656.0,7.0
10.0,20.0,7.0,20186.0,561.0,0.11,34682.0,0.0,3134.0,724.0,7.0
11.0,22.0,7.0,15796.0,439.0,0.03,20812.0,0.0,1033.0,766.0,7.0
8.0,11.0,4.0,12543.0,466.0,0.06,14028.0,0.0,5325.0,381.0,5.0
6.0,7.0,2.0,11305.0,420.0,0.06,9450.0,0.0,1415.0,386.0,4.0
1.0,0.0,3.0,9743.0,362.0,0.1,6198.0,0.0,0.0,368.0,5.0
2.0,4.0,7.0,5141.0,191.0,0.01,7365.0,0.0,0.0,246.0,4.0
7.0,25.0,9.0,13920.0,417.0,0.03,17055.0,0.0,288.0,567.0,4.0
9.0,30.0,7.0,13119.0,393.0,0.01,19587.0,0.0,1272.0,592.0,3.0
9.0,14.0,3.0,15823.0,474.0,0.07,20780.0,0.0,3263.0,644.0,4.0
19.0,14.0,3.0,23902.0,716.0,0.15,34826.0,0.0,7564.0,774.0,4.0
2.0,6.0,6.0,8946.0,268.0,0.02,8170.0,0.0,0.0,475.0,5.0
3.0,7.0,10.0,11436.0,407.0,0.09,6329.0,0.0,792.0,488.0,5.0
5.0,2.0,7.0,12392.0,441.0,0.09,11752.0,0.0,230.0,519.0,5.0
1.0,12.0,11.0,6659.0,237.0,0.03,9012.0,0.0,626.0,382.0,5.0
3.0,29.0,2.0,9638.0,343.0,0.02,13574.0,0.0,1809.0,513.0,5.0
11.0,23.0,4.0,11942.0,425.0,0.01,12876.0,0.0,2431.0,600.0,5.0
9.0,25.0,4.0,12841.0,457.0,0.05,10584.0,0.0,2881.0,534.0,5.0
7.0,14.0,6.0,16607.0,591.0,0.12,20096.0,0.0,2390.0,627.0,5.0
19.0,8.0,3.0,17141.0,610.0,0.08,19709.0,0.0,4539.0,686.0,5.0
3.0,7.0,7.0,10484.0,284.0,0.03,7949.0,0.0,0.0,303.0,4.0
9.0,11.0,7.0,13769.0,373.0,0.05,20979.0,0.0,308.0,647.0,4.0
2.0,3.0,4.0,5672.0,215.0,0.02,4635.0,13.0,0.0,231.0,5.0
1.0,2.0,8.0,8680.0,329.0,0.08,10231.0,1.0,141.0,402.0,4.0
17.0,9.0,2.0,14884.0,530.0,0.06,14523.0,1.0,404.0,653.0,3.0
14.0,19.0,4.0,16625.0,592.0,0.09,32401.0,0.0,3345.0,679.0,3.0
1.0,19.0,3.0,7414.0,264.0,0.01,8128.0,30.0,705.0,301.0,2.0
4.0,1.0,8.0,7077.0,252.0,0.03,14146.0,0.0,203.0,274.0,5.0
4.0,3.0,11.0,7694.0,274.0,0.04,6918.0,0.0,170.0,395.0,2.0
6.0,4.0,10.0,7217.0,257.0,0.03,11263.0,3.0,0.0,348.0,3.0
19.0,12.0,0.0,19747.0,546.0,0.07,22762.0,0.0,10883.0,684.0,5.0
10.0,5.0,7.0,15334.0,424.0,0.06,28919.0,0.0,0.0,402.0,5.0
7.0,12.0,10.0,12712.0,375.0,0.04,14449.0,0.0,236.0,450.0,5.0
6.0,21.0,5.0,11831.0,349.0,0.02,12717.0,0.0,709.0,489.0,5.0
2.0,5.0,2.0,15831.0,467.0,0.12,5293.0,0.0,38.0,546.0,5.0
6.0,5.0,7.0,12780.0,377.0,0.06,18812.0,0.0,0.0,573.0,4.0
8.0,2.0,9.0,11153.0,329.0,0.05,14880.0,0.0,210.0,381.0,5.0
3.0,3.0,8.0,8237.0,322.0,0.05,7237.0,0.0,0.0,346.0,5.0
0.0,9.0,12.0,6063.0,237.0,0.01,9724.0,0.0,83.0,284.0,5.0
9.0,0.0,7.0,10003.0,391.0,0.05,10728.0,0.0,59.0,438.0,5.0
8.0,24.0,4.0,10131.0,396.0,0.03,13466.0,0.0,1201.0,448.0,5.0
18.0,18.0,2.0,15375.0,601.0,0.08,20051.0,0.0,4736.0,633.0,5.0
14.0,5.0,2.0,11461.0,448.0,0.05,18117.0,0.0,2111.0,611.0,5.0
5.0,10.0,5.0,11486.0,449.0,0.08,7364.0,0.0,5436.0,469.0,5.0
12.0,6.0,5.0,16688.0,494.0,0.08,29239.0,0.0,821.0,759.0,4.0
2.0,6.0,7.0,10675.0,316.0,0.06,20270.0,0.0,0.0,488.0,3.0
7.0,7.0,4.0,24053.0,712.0,0.15,19022.0,0.0,8080.0,814.0,4.0
6.0,7.0,8.0,13169.0,438.0,0.06,15791.0,0.0,4446.0,441.0,6.0
24.0,2.0,3.0,21076.0,701.0,0.11,27127.0,1.0,11080.0,736.0,6.0
3.0,13.0,9.0,7155.0,238.0,0.0,4149.0,19.0,58.0,291.0,5.0
3.0,12.0,11.0,6795.0,226.0,0.01,9576.0,1.0,0.0,220.0,5.0
7.0,7.0,6.0,13319.0,443.0,0.09,15520.0,0.0,2293.0,502.0,5.0
5.0,6.0,4.0,11469.0,393.0,0.04,10224.0,0.0,1697.0,413.0,2.0
18.0,9.0,1.0,16984.0,582.0,0.06,20038.0,0.0,7835.0,685.0,3.0
0.0,12.0,3.0,17032.0,532.0,0.11,8444.0,0.0,4535.0,596.0,3.0
21.0,10.0,3.0,22795.0,712.0,0.11,37714.0,0.0,7884.0,925.0,2.0
6.0,3.0,16.0,12006.0,375.0,0.07,19925.0,0.0,0.0,604.0,2.0
3.0,7.0,2.0,4618.0,292.0,0.02,3832.0,0.0,0.0,261.0,3.0
4.0,2.0,1.0,7149.0,452.0,0.08,5116.0,0.0,453.0,607.0,5.0
2.0,2.0,1.0,3368.0,213.0,0.0,3684.0,0.0,241.0,244.0,4.0
1.0,0.0,1.0,7726.0,614.0,0.11,1066.0,0.0,6671.0,344.0,4.0
2.0,1.0,1.0,6216.0,494.0,0.06,3625.0,0.0,5301.0,350.0,5.0
2.0,2.0,1.0,6908.0,549.0,0.08,3404.0,0.0,758.0,344.0,4.0
0.0,4.0,1.0,3951.0,314.0,0.02,2352.0,0.0,2408.0,161.0,4.0
0.0,0.0,3.0,1409.0,112.0,0.01,88.0,0.0,0.0,36.0,5.0
3.0,0.0,3.0,4882.0,388.0,0.06,3810.0,0.0,0.0,226.0,4.0
15.0,4.0,1.0,13629.0,590.0,0.09,12395.0,0.0,2385.0,588.0,3.0
7.0,3.0,1.0,10787.0,467.0,0.06,8559.0,1.0,4984.0,568.0,3.0
5.0,7.0,1.0,8998.0,440.0,0.07,8574.0,0.0,529.0,589.0,3.0
8.0,2.0,1.0,8998.0,440.0,0.06,10207.0,2.0,680.0,623.0,6.0
6.0,12.0,1.0,8322.0,365.0,0.03,8021.0,0.0,766.0,379.0,4.0
2.0,7.0,0.0,12699.0,557.0,0.11,5760.0,0.0,10590.0,445.0,4.0
6.0,5.0,3.0,10100.0,443.0,0.08,5155.0,0.0,2062.0,367.0,4.0
1.0,2.0,3.0,6657.0,292.0,0.06,1277.0,0.0,0.0,350.0,4.0
1.0,4.0,8.0,4902.0,215.0,0.03,8839.0,0.0,0.0,250.0,4.0
17.0,6.0,1.0,18053.0,683.0,0.1,34004.0,0.0,8359.0,853.0,5.0
4.0,15.0,2.0,9145.0,346.0,0.02,9022.0,0.0,321.0,468.0,5.0
6.0,14.0,4.0,9542.0,361.0,0.02,9634.0,0.0,717.0,388.0,5.0
7.0,4.0,5.0,12952.0,490.0,0.08,13523.0,0.0,4505.0,495.0,5.0
0.0,6.0,9.0,5260.0,199.0,0.03,6036.0,0.0,0.0,204.0,5.0
5.0,4.0,6.0,8352.0,316.0,0.04,10180.0,0.0,245.0,394.0,5.0
4.0,4.0,8.0,10996.0,416.0,0.08,9468.0,0.0,236.0,579.0,4.0
6.0,10.0,3.0,8659.0,348.0,0.02,9394.0,0.0,1624.0,306.0,6.0
6.0,2.0,3.0,10326.0,415.0,0.08,16282.0,0.0,16.0,425.0,5.0
2.0,7.0,5.0,4902.0,197.0,0.01,6638.0,0.0,0.0,360.0,5.0
7.0,5.0,11.0,8410.0,338.0,0.04,17522.0,0.0,14.0,384.0,6.0
9.0,14.0,2.0,7714.0,333.0,0.01,7979.0,0.0,594.0,362.0,3.0
2.0,3.0,1.0,10193.0,440.0,0.1,3541.0,0.0,2773.0,386.0,3.0
7.0,13.0,1.0,9637.0,416.0,0.06,10343.0,0.0,2208.0,418.0,3.0
12.0,5.0,2.0,8594.0,371.0,0.01,9452.0,0.0,400.0,529.0,3.0
1.0,1.0,10.0,2988.0,129.0,0.0,3765.0,0.0,82.0,210.0,3.0
5.0,1.0,5.0,8386.0,362.0,0.06,16396.0,0.0,0.0,462.0,3.0
3.0,4.0,1.0,8971.0,378.0,0.04,4281.0,0.0,8931.0,288.0,4.0
4.0,6.0,2.0,14667.0,618.0,0.12,7876.0,0.0,5659.0,599.0,4.0
0.0,3.0,1.0,4604.0,194.0,0.02,1972.0,0.0,0.0,349.0,4.0
2.0,0.0,5.0,4770.0,201.0,0.03,4376.0,0.0,0.0,223.0,5.0
1.0,1.0,13.0,9047.0,330.0,0.07,5460.0,0.0,793.0,401.0,5.0
2.0,6.0,11.0,7676.0,280.0,0.04,8883.0,0.0,592.0,365.0,5.0
4.0,2.0,10.0,8937.0,326.0,0.05,12649.0,0.0,0.0,328.0,5.0
8.0,4.0,9.0,11542.0,421.0,0.05,16812.0,0.0,48.0,572.0,5.0
9.0,12.0,3.0,12118.0,442.0,0.03,10802.0,0.0,1262.0,657.0,5.0
9.0,22.0,2.0,12858.0,469.0,0.04,14562.0,0.0,143.0,490.0,5.0
11.0,14.0,3.0,19109.0,697.0,0.16,9823.0,0.0,7542.0,760.0,5.0
11.0,12.0,4.0,12390.0,492.0,0.07,21330.0,0.0,915.0,572.0,4.0
6.0,10.0,3.0,8738.0,347.0,0.03,6816.0,0.0,344.0,412.0,5.0
2.0,6.0,9.0,6321.0,251.0,0.01,5224.0,0.0,0.0,443.0,5.0
4.0,6.0,3.0,6774.0,269.0,0.02,4813.0,0.0,120.0,410.0,5.0
5.0,5.0,7.0,7680.0,305.0,0.04,6326.0,0.0,0.0,419.0,5.0
8.0,14.0,0.0,14040.0,581.0,0.08,10770.0,0.0,5623.0,621.0,8.0
4.0,11.0,6.0,8216.0,340.0,0.02,8144.0,1.0,1046.0,377.0,7.0
0.0,6.0,7.0,5413.0,224.0,0.02,6240.0,0.0,0.0,362.0,7.0
1.0,0.0,9.0,6380.0,264.0,0.06,1025.0,2.0,287.0,216.0,7.0
1.0,14.0,9.0,5785.0,208.0,0.01,10546.0,0.0,104.0,404.0,3.0
4.0,9.0,8.0,7760.0,279.0,0.03,7213.0,0.0,147.0,363.0,4.0
3.0,18.0,5.0,8511.0,306.0,0.01,11103.0,0.0,1332.0,400.0,4.0
8.0,17.0,6.0,12934.0,465.0,0.06,35229.0,0.0,94.0,537.0,4.0
14.0,5.0,2.0,17774.0,639.0,0.1,17379.0,0.0,9764.0,784.0,4.0
5.0,3.0,4.0,5390.0,200.0,0.01,4991.0,0.0,0.0,239.0,5.0
3.0,2.0,3.0,9001.0,334.0,0.07,13005.0,0.0,421.0,423.0,5.0
0.0,7.0,8.0,6117.0,227.0,0.05,7829.0,0.0,0.0,214.0,6.0
7.0,6.0,1.0,16197.0,619.0,0.13,13099.0,0.0,11116.0,589.0,6.0
8.0,11.0,4.0,10676.0,408.0,0.04,11430.0,0.0,591.0,550.0,5.0
4.0,4.0,0.0,13685.0,523.0,0.1,4301.0,0.0,916.0,496.0,5.0
2.0,18.0,2.0,9263.0,354.0,0.03,7308.0,0.0,975.0,414.0,5.0
9.0,5.0,0.0,14993.0,573.0,0.13,12442.0,0.0,8533.0,525.0,6.0
1.0,1.0,6.0,7954.0,304.0,0.06,4887.0,0.0,688.0,321.0,5.0
0.0,1.0,8.0,7954.0,304.0,0.08,5754.0,0.0,0.0,352.0,6.0
2.0,6.0,5.0,6976.0,260.0,0.05,8754.0,0.0,0.0,280.0,6.0
3.0,3.0,5.0,7647.0,285.0,0.05,8260.0,0.0,0.0,347.0,5.0
6.0,9.0,1.0,8184.0,305.0,0.01,9313.0,0.0,223.0,282.0,5.0
3.0,10.0,5.0,12477.0,465.0,0.08,9587.0,0.0,688.0,434.0,5.0
3.0,14.0,2.0,8506.0,317.0,0.01,7831.0,0.0,848.0,281.0,7.0
7.0,8.0,0.0,16475.0,614.0,0.12,14055.0,0.0,6689.0,600.0,5.0
19.0,6.0,0.0,19751.0,737.0,0.13,21668.0,0.0,2644.0,718.0,3.0
14.0,9.0,3.0,17688.0,660.0,0.13,17163.0,0.0,1091.0,656.0,4.0
8.0,6.0,3.0,13453.0,502.0,0.07,11325.0,0.0,6101.0,548.0,3.0
1.0,10.0,8.0,5306.0,198.0,0.03,5528.0,0.0,1116.0,252.0,3.0
5.0,2.0,16.0,6137.0,229.0,0.03,10612.0,0.0,173.0,366.0,4.0
6.0,5.0,10.0,6914.0,258.0,0.02,9409.0,0.0,70.0,285.0,3.0
4.0,3.0,13.0,8987.0,311.0,0.07,6955.0,0.0,917.0,350.0,4.0
