kda,gold_efficiency,last_hits_per_min,hero_heal_damage,wards_placed,tower_damage,rune_pickups,teamfight_participation,xp_per_min,rank_tier
2.5,19.05,0.03,5363.0,0.0,0.0,0,0,342.0,4.0
2.0,6.6,0.08,1878.0,0.0,127.0,0,0,339.0,5.0
1.0,6.6,0.07,2752.0,0.0,35.0,0,0,424.0,5.0
0.0,6.59,0.0,1373.0,0.0,0.0,0,0,130.0,4.0
0.0,15.76,0.0,0.0,0.0,0.0,0,0,0.0,3.0
1.5,15.77,0.06,5660.0,0.0,2296.0,0,0,420.0,2.0
4.0,17.7,0.12,6876.0,0.0,9592.0,0,0,594.0,4.0
0.5,17.7,0.05,1321.0,0.0,0.0,0,0,302.0,4.0
0.5,17.7,0.03,709.0,0.0,0.0,0,0,141.0,5.0
0.0,17.69,0.0,344.0,0.0,0.0,0,0,28.0,4.0
0.0,13.05,0.02,288.0,0.0,0.0,0,0,141.0,2.0
0.0,13.05,0.0,0.0,0.0,0.0,0,0,0.0,2.0
0.0,13.05,0.04,2344.0,0.0,57.0,0,0,331.0,2.0
4.33,18.38,0.03,4140.0,0.0,19.0,0,0,334.0,6.0
0.5,18.38,0.04,6882.0,0.0,0.0,0,0,194.0,6.0
5.0,18.5,0.04,4975.0,0.0,285.0,0,0,380.0,4.0
0.0,18.5,0.02,2513.0,0.0,0.0,0,0,116.0,5.0
0.0,18.5,0.01,1815.0,0.0,0.0,0,0,148.0,5.0
0.0,18.5,0.02,433.0,0.0,0.0,0,0,74.0,3.0
0.67,14.18,0.02,3652.0,0.0,0.0,0,0,208.0,4.0
0.0,14.18,0.0,686.0,0.0,0.0,0,0,45.0,6.0
0.2,14.18,0.05,5222.0,0.0,126.0,0,0,473.0,5.0
0.0,14.18,0.04,1775.0,0.0,0.0,0,0,284.0,4.0
2.0,14.18,0.12,2945.0,0.0,1007.0,0,0,366.0,5.0
4.0,14.18,0.08,9711.0,0.0,513.0,0,0,617.0,4.0
2.0,11.47,0.05,2365.0,0.0,4370.0,0,0,389.0,5.0
5.0,11.47,0.08,4957.0,0.0,4687.0,0,0,295.0,6.0
2.0,11.47,0.03,4076.0,0.0,1133.0,0,0,243.0,5.0
6.0,11.47,0.0,2901.0,0.0,0.0,0,0,275.0,5.0
4.0,11.47,0.07,2249.0,0.0,0.0,0,0,318.0,6.0
0.0,11.46,0.07,1453.0,0.0,97.0,0,0,249.0,5.0
0.0,11.46,0.01,2453.0,0.0,0.0,0,0,184.0,5.0
0.33,11.46,0.01,1560.0,0.0,0.0,0,0,138.0,5.0
0.89,22.11,0.01,7205.0,0.0,11.0,0,0,284.0,4.0
4.0,22.12,0.08,9755.0,0.0,1550.0,0,0,415.0,4.0
11.5,22.12,0.16,18596.0,0.0,14413.0,0,0,1221.0,4.0
6.5,19.22,0.07,11007.0,0.0,95.0,0,0,463.0,4.0
4.0,19.22,0.16,13482.0,0.0,17620.0,0,0,878.0,4.0
0.71,19.21,0.02,4303.0,0.0,18.0,0,0,246.0,5.0
6.67,21.67,0.06,19195.0,0.0,3632.0,0,0,401.0,5.0
2.33,21.67,0.08,4520.0,0.0,2501.0,0,0,475.0,4.0
4.75,21.66,0.01,9784.0,0.0,501.0,0,0,354.0,4.0
7.67,21.67,0.01,9383.0,0.0,1211.0,0,0,409.0,5.0
3.4,21.67,0.07,12352.0,0.0,2992.0,0,0,454.0,3.0
1.4,21.67,0.04,10615.0,0.0,0.0,0,0,468.0,4.0
0.45,21.66,0.01,3193.0,0.0,0.0,0,0,162.0,5.0
2.43,26.38,0.08,20264.0,0.0,2494.0,0,0,511.0,2.0
3.86,26.38,0.05,21871.0,0.0,1385.0,0,0,456.0,2.0
0.43,26.38,0.04,7324.0,0.0,779.0,0,0,298.0,1.0
1.21,27.12,0.05,14819.0,0.0,184.0,0,0,643.0,1.0
1.0,27.12,0.01,13601.0,0.0,63.0,0,0,197.0,2.0
2.25,19.72,0.07,4643.0,0.0,2983.0,0,0,313.0,6.0
4.0,19.71,0.01,4619.0,0.0,0.0,0,0,246.0,6.0
0.36,19.72,0.04,3905.0,0.0,0.0,0,0,247.0,6.0
4.0,17.83,0.05,7239.0,0.0,1801.0,0,0,554.0,5.0
6.67,17.83,0.1,12857.0,0.0,6971.0,0,0,492.0,6.0
2.4,17.83,0.01,3909.0,0.0,2921.0,0,0,294.0,4.0
0.33,17.83,0.04,5820.0,0.0,0.0,0,0,285.0,5.0
0.5,17.83,0.02,12947.0,0.0,0.0,0,0,288.0,4.0
4.0,25.93,0.01,11502.0,0.0,180.0,0,0,540.0,5.0
7.67,25.93,0.13,19309.0,0.0,5037.0,0,0,738.0,5.0
1.56,25.93,0.03,12247.0,0.0,0.0,0,0,369.0,6.0
0.71,25.93,0.01,9700.0,0.0,0.0,0,0,283.0,5.0
1.5,19.92,0.04,5629.0,0.0,200.0,5.0,0.3,240.0,6.0
11.0,19.92,0.09,5130.0,0.0,2883.0,1.0,0.28,408.0,6.0
7.0,19.92,0.03,4809.0,10.0,4953.0,3.0,0.35,372.0,6.0
0.83,19.91,0.08,3046.0,0.0,0.0,2.0,0.42,415.0,6.0
0.45,19.92,0.03,7757.0,2.0,0.0,0.0,0.42,182.0,6.0
6.0,26.55,0.09,10480.0,0.0,4942.0,0,0,572.0,4.0
2.25,26.55,0.02,4113.0,0.0,549.0,0,0,257.0,4.0
9.0,26.55,0.1,7536.0,0.0,2396.0,0,0,537.0,4.0
0.0,26.55,0.07,1083.0,0.0,0.0,0,0,234.0,3.0
1.5,26.55,0.05,12225.0,0.0,0.0,0,0,610.0,3.0
25.0,26.77,0.09,26301.0,0.0,11142.0,0,0,814.0,5.0
3.8,26.76,0.01,6231.0,0.0,204.0,0,0,302.0,2.0
6.0,23.17,0.09,12356.0,0.0,4272.0,0,0,564.0,4.0
27.0,23.17,0.07,21142.0,0.0,1002.0,0,0,593.0,3.0
5.0,27.48,0.07,35137.0,0.0,8301.0,0,0,809.0,2.0
6.0,27.48,0.03,5456.0,0.0,1956.0,0,0,361.0,3.0
4.33,27.48,0.07,27617.0,0.0,475.0,0,0,717.0,3.0
2.0,26.31,0.04,12314.0,0.0,0.0,0,0,356.0,4.0
1.2,26.32,0.05,4293.0,0.0,27.0,0,0,349.0,4.0
1.0,26.32,0.04,6408.0,0.0,149.0,0,0,285.0,4.0
2.5,26.32,0.06,10490.0,0.0,0.0,0,0,446.0,4.0
3.5,26.32,0.14,23604.0,0.0,0.0,0,0,663.0,4.0
2.71,26.32,0.07,15122.0,0.0,921.0,0,0,442.0,5.0
2.33,26.32,0.17,7253.0,0.0,8273.0,0,0,694.0,4.0
4.6,27.48,0.03,12869.0,0.0,1377.0,0,0,458.0,3.0
2.5,27.48,0.02,10397.0,0.0,543.0,0,0,431.0,1.0
7.33,27.48,0.1,26615.0,0.0,7268.0,0,0,777.0,4.0
16.0,26.25,0.13,10085.0,0.0,4576.0,0,0,606.0,3.0
8.0,26.25,0.05,18816.0,0.0,2049.0,0,0,412.0,3.0
9.5,26.25,0.01,7875.0,0.0,812.0,0,0,267.0,2.0
0.25,26.25,0.02,2518.0,0.0,0.0,0,0,206.0,2.0
0.67,28.52,0.05,12457.0,0.0,107.0,0,0,395.0,5.0
1.46,28.51,0.09,7740.0,0.0,42.0,0,0,288.0,5.0
0.18,28.51,0.02,2669.0,0.0,0.0,0,0,138.0,5.0
12.0,28.52,0.1,15649.0,0.0,6299.0,0,0,735.0,5.0
13.0,28.52,0.2,10715.0,0.0,7710.0,0,0,843.0,5.0
19.0,28.52,0.14,14098.0,0.0,4738.0,0,0,655.0,5.0
1.12,29.5,0.01,8580.0,0.0,209.0,0,0,276.0,4.0
6.5,29.5,0.15,14034.0,0.0,5471.0,0,0,798.0,4.0
1.25,29.5,0.06,15301.0,0.0,0.0,0,0,492.0,4.0
0.62,29.5,0.03,7570.0,0.0,0.0,0,0,311.0,4.0
2.14,26.72,0.05,11591.0,0.0,726.0,0,0,426.0,5.0
3.0,26.72,0.05,13187.0,0.0,2592.0,0,0,466.0,6.0
3.67,26.72,0.01,5923.0,0.0,416.0,0,0,467.0,6.0
4.25,26.72,0.08,16053.0,0.0,3729.0,0,0,495.0,5.0
5.75,26.72,0.08,24807.0,0.0,13578.0,0,0,603.0,5.0
1.75,26.72,0.08,11860.0,0.0,0.0,0,0,604.0,5.0
0.64,26.72,0.03,6356.0,0.0,0.0,0,0,310.0,5.0
1.25,26.71,0.01,5808.0,0.0,0.0,0,0,200.0,5.0
12.0,23.27,0.03,3526.0,13.0,1237.0,5.0,0.42,326.0,6.0
9.0,23.27,0.06,9079.0,0.0,1049.0,3.0,0.69,432.0,7.0
8.0,23.27,0.13,8986.0,0.0,4651.0,3.0,0.31,476.0,7.0
2.2,23.26,0.01,7840.0,2.0,1950.0,4.0,0.42,272.0,6.0
16.0,23.27,0.08,17606.0,1.0,1161.0,7.0,0.62,581.0,6.0
0.71,23.27,0.07,6441.0,0.0,128.0,1.0,1.0,286.0,7.0
0.43,23.27,0.0,5743.0,11.0,0.0,0.0,0.6,161.0,5.0
0.14,23.26,0.01,3156.0,3.0,0.0,3.0,0.2,134.0,7.0
0.17,23.26,0.09,1633.0,2.0,187.0,4.0,0.2,339.0,6.0
2.33,26.8,0.06,14652.0,0.0,2989.0,0,0,432.0,5.0
4.67,26.8,0.01,7518.0,0.0,362.0,0,0,231.0,4.0
2.75,26.8,0.09,12998.0,0.0,12354.0,0,0,430.0,4.0
0.5,26.8,0.07,2753.0,0.0,0.0,0,0,290.0,4.0
2.33,26.8,0.02,11222.0,0.0,0.0,0,0,398.0,4.0
0.67,26.8,0.04,6835.0,0.0,0.0,0,0,261.0,4.0
0.27,29.47,0.08,13121.0,0.0,0.0,0,0,338.0,6.0
0.33,29.46,0.03,10241.0,0.0,80.0,0,0,335.0,6.0
0.2,29.47,0.03,4385.0,0.0,0.0,0,0,354.0,6.0
0.44,29.46,0.08,13426.0,0.0,0.0,0,0,350.0,6.0
14.5,29.47,0.11,25190.0,0.0,7569.0,0,0,703.0,6.0
14.5,29.47,0.03,17146.0,0.0,535.0,0,0,429.0,6.0
10.67,29.46,0.01,24561.0,0.0,1247.0,0,0,528.0,6.0
0.6,21.98,0.01,5260.0,0.0,0.0,0,0,134.0,4.0
19.0,21.98,0.02,13222.0,0.0,2901.0,0,0,353.0,4.0
27.0,21.98,0.0,4785.0,0.0,17.0,0,0,311.0,4.0
4.5,29.77,0.1,11639.0,0.0,9586.0,3.0,0.37,599.0,5.0
3.6,29.77,0.07,18252.0,0.0,3275.0,8.0,0.37,550.0,6.0
1.27,29.77,0.08,16120.0,4.0,221.0,1.0,0.61,456.0,6.0
0.85,29.76,0.07,9673.0,0.0,0.0,1.0,0.48,485.0,5.0
4.8,31.12,0.01,13566.0,0.0,26.0,0,0,444.0,6.0
1.36,31.11,0.08,10845.0,0.0,0.0,0,0,368.0,6.0
1.22,31.11,0.08,13473.0,0.0,96.0,0,0,419.0,7.0
1.5,31.11,0.0,9580.0,0.0,0.0,0,0,323.0,7.0
0.78,31.11,0.06,9346.0,0.0,0.0,0,0,386.0,7.0
6.2,30.87,0.06,27690.0,1.0,3589.0,13.0,0.58,825.0,4.0
4.8,30.87,0.02,10641.0,0.0,1248.0,6.0,0.45,566.0,2.0
1.38,30.87,0.06,19228.0,0.0,37.0,2.0,0.72,793.0,2.0
0.31,32.72,0.08,10318.0,0.0,463.0,0,0,443.0,3.0
2.2,32.72,0.03,14401.0,0.0,1145.0,0,0,342.0,3.0
0.43,28.88,0.03,10019.0,0.0,0.0,0,0,282.0,5.0
0.5,28.88,0.05,3595.0,0.0,0.0,0,0,309.0,4.0
1.14,28.88,0.01,11959.0,0.0,0.0,0,0,298.0,5.0
1.33,28.88,0.05,6514.0,0.0,490.0,0,0,341.0,4.0
0.42,28.88,0.03,5031.0,0.0,0.0,0,0,285.0,5.0
6.75,28.88,0.03,12616.0,0.0,319.0,0,0,431.0,4.0
7.5,28.88,0.12,8343.0,0.0,10277.0,0,0,615.0,5.0
3.4,28.88,0.02,7276.0,0.0,71.0,0,0,339.0,6.0
15.0,28.88,0.11,19168.0,0.0,1875.0,0,0,649.0,5.0
4.25,28.88,0.07,14178.0,0.0,2003.0,0,0,520.0,5.0
4.67,24.22,0.06,7743.0,0.0,1366.0,0,0,489.0,5.0
3.33,24.22,0.1,29586.0,0.0,5037.0,0,0,754.0,5.0
0.71,24.22,0.02,5628.0,0.0,0.0,0,0,400.0,4.0
1.33,24.22,0.05,13700.0,0.0,0.0,0,0,539.0,4.0
1.12,24.22,0.04,12580.0,0.0,0.0,0,0,496.0,4.0
9.0,26.78,0.04,15733.0,0.0,568.0,0,0,545.0,5.0
6.67,26.78,0.1,21216.0,0.0,8703.0,0,0,434.0,5.0
30.0,26.78,0.07,19854.0,0.0,4368.0,0,0,513.0,5.0
8.25,26.78,0.02,12787.0,0.0,1320.0,0,0,334.0,5.0
0.64,26.78,0.01,9732.0,0.0,0.0,0,0,237.0,6.0
0.18,26.78,0.02,9569.0,0.0,0.0,0,0,214.0,5.0
0.78,26.78,0.05,12649.0,0.0,0.0,0,0,348.0,5.0
0.31,26.78,0.05,6398.0,0.0,0.0,0,0,295.0,5.0
1.83,27.65,0.09,5522.0,0.0,0.0,0,0,519.0,6.0
1.0,27.65,0.07,6939.0,0.0,0.0,0,0,502.0,6.0
2.62,27.65,0.09,19425.0,0.0,2398.0,0,0,808.0,6.0
0.88,28.56,0.02,8081.0,0.0,174.0,0,0,308.0,3.0
6.25,28.57,0.09,21355.0,0.0,6699.0,0,0,810.0,3.0
3.67,27.28,0.01,15256.0,0.0,1263.0,0,0,368.0,5.0
5.25,27.28,0.02,11837.0,0.0,342.0,0,0,429.0,5.0
5.0,27.28,0.06,20008.0,0.0,4332.0,0,0,519.0,5.0
0.64,31.8,0.06,9578.0,0.0,126.0,0,0,505.0,5.0
1.14,31.8,0.09,12917.0,0.0,598.0,0,0,434.0,5.0
1.38,31.8,0.06,10553.0,0.0,82.0,0,0,478.0,4.0
1.71,31.8,0.03,7935.0,0.0,0.0,0,0,377.0,5.0
1.27,31.8,0.03,14717.0,0.0,0.0,0,0,429.0,5.0
8.5,31.8,0.03,14794.0,0.0,2458.0,0,0,551.0,5.0
3.17,31.8,0.02,9683.0,0.0,0.0,0,0,492.0,5.0
2.25,31.8,0.06,20103.0,0.0,0.0,0,0,529.0,5.0
5.5,31.8,0.16,24696.0,0.0,9447.0,0,0,834.0,6.0
10.5,31.8,0.11,24291.0,0.0,5532.0,0,0,664.0,5.0
0.67,20.48,0.02,4668.0,0.0,0.0,0,0,191.0,3.0
1.5,20.48,0.05,7596.0,0.0,0.0,0,0,333.0,3.0
2.71,31.53,0.02,6141.0,0.0,2867.0,0,0,368.0,4.0
1.56,31.53,0.06,10231.0,0.0,1387.0,0,0,510.0,5.0
4.17,31.53,0.05,13537.0,0.0,1515.0,0,0,559.0,5.0
4.0,31.53,0.07,18353.0,0.0,10103.0,0,0,579.0,4.0
2.33,31.53,0.04,10198.0,0.0,513.0,0,0,335.0,4.0
1.18,30.68,0.11,20185.0,0.0,21.0,0,0,274.0,6.0
0.85,30.68,0.02,15595.0,0.0,12.0,0,0,220.0,5.0
0.67,30.68,0.03,4228.0,0.0,0.0,0,0,326.0,4.0
0.83,30.68,0.13,25402.0,0.0,459.0,0,0,470.0,7.0
1.11,30.68,0.01,7353.0,0.0,13.0,0,0,298.0,5.0
8.5,30.68,0.04,9540.0,0.0,0.0,0,0,417.0,7.0
3.67,30.68,0.08,10564.0,0.0,1176.0,0,0,490.0,5.0
1.67,30.68,0.02,10621.0,0.0,560.0,0,0,398.0,6.0
25.0,30.68,0.19,24379.0,0.0,7975.0,0,0,954.0,4.0
2.75,23.63,0.07,8198.0,0.0,4704.0,0,0,443.0,7.0
5.67,23.63,0.01,9952.0,0.0,2032.0,0,0,447.0,4.0
6.0,23.63,0.12,19269.0,0.0,4772.0,0,0,660.0,7.0
8.5,23.63,0.09,23238.0,0.0,5546.0,0,0,528.0,6.0
2.5,23.63,0.01,10272.0,0.0,297.0,0,0,294.0,5.0
1.5,23.63,0.03,4239.0,0.0,142.0,0,0,294.0,5.0
0.79,23.63,0.06,20030.0,0.0,0.0,0,0,301.0,6.0
1.14,23.63,0.01,12276.0,0.0,0.0,0,0,237.0,5.0
1.43,23.63,0.04,8190.0,0.0,0.0,0,0,332.0,6.0
1.14,23.63,0.05,10335.0,0.0,0.0,0,0,369.0,6.0
6.33,26.9,0.09,19277.0,0.0,4979.0,0,0,630.0,5.0
4.67,26.9,0.01,12842.0,0.0,923.0,0,0,434.0,4.0
0.44,26.9,0.05,8824.0,0.0,0.0,0,0,348.0,5.0
0.75,26.9,0.02,6756.0,0.0,0.0,0,0,330.0,4.0
0.9,26.9,0.06,12392.0,0.0,818.0,0,0,554.0,6.0
0.33,26.9,0.01,2466.0,0.0,0.0,0,0,229.0,4.0
0.7,26.9,0.01,6060.0,0.0,0.0,0,0,175.0,3.0
4.29,25.03,0.08,45521.0,0.0,0.0,0,0,826.0,5.0
4.2,25.03,0.06,19120.0,0.0,2028.0,0,0,466.0,5.0
1.0,25.03,0.04,6702.0,0.0,0.0,0,0,285.0,5.0
1.14,25.03,0.03,8222.0,0.0,0.0,0,0,471.0,4.0
0.27,29.02,0.08,14098.0,0.0,130.0,0,0,403.0,6.0
0.56,29.01,0.01,5633.0,0.0,0.0,0,0,326.0,5.0
1.0,29.01,0.04,10731.0,0.0,0.0,0,0,351.0,6.0
2.67,29.02,0.09,13239.0,0.0,1539.0,0,0,624.0,6.0
6.25,29.02,0.12,20161.0,0.0,11331.0,0,0,806.0,5.0
7.25,29.02,0.03,17157.0,0.0,891.0,0,0,741.0,5.0
1.27,32.58,0.03,19638.0,0.0,103.0,0,0,484.0,3.0
9.4,32.58,0.05,54432.0,0.0,1080.0,0,0,772.0,3.0
4.33,26.21,0.03,9601.0,0.0,2515.0,0,0,296.0,5.0
6.4,26.22,0.06,22462.0,0.0,3997.0,0,0,573.0,5.0
12.5,26.22,0.05,7961.0,0.0,808.0,0,0,541.0,5.0
10.67,26.21,0.08,22782.0,0.0,5342.0,0,0,573.0,6.0
1.33,26.22,0.05,14515.0,0.0,0.0,0,0,405.0,5.0
0.56,26.22,0.04,8542.0,0.0,608.0,0,0,298.0,5.0
0.92,26.21,0.01,8864.0,0.0,0.0,0,0,246.0,5.0
1.75,26.22,0.05,16073.0,0.0,0.0,0,0,461.0,6.0
2.2,32.98,0.04,12322.0,0.0,7696.0,0,0,483.0,4.0
5.8,32.98,0.05,20786.0,0.0,3926.0,0,0,568.0,4.0
0.67,32.98,0.06,16860.0,0.0,1007.0,0,0,401.0,5.0
0.54,31.21,0.09,18575.0,0.0,285.0,0,0,522.0,7.0
1.3,31.21,0.07,12164.0,0.0,1361.0,0,0,516.0,7.0
2.38,31.21,0.08,17272.0,0.0,1007.0,0,0,611.0,7.0
1.09,31.21,0.09,11958.0,0.0,1119.0,0,0,485.0,8.0
5.17,31.21,0.04,13686.0,0.0,40.0,0,0,662.0,8.0
9.67,31.22,0.13,36867.0,0.0,7230.0,0,0,878.0,7.0
2.0,31.22,0.03,13662.0,0.0,361.0,0,0,516.0,8.0
0.89,31.22,0.1,8545.0,0.0,6701.0,0,0,552.0,7.0
8.33,31.65,0.1,16712.0,0.0,7568.0,2.0,0.62,637.0,4.0
4.5,31.65,0.05,12491.0,1.0,5185.0,9.0,0.45,459.0,4.0
5.0,31.65,0.1,15647.0,1.0,2496.0,1.0,0.5,620.0,4.0
2.62,31.65,0.01,8813.0,25.0,1153.0,5.0,0.53,321.0,5.0
1.0,31.64,0.01,3807.0,5.0,0.0,5.0,0.41,201.0,5.0
1.11,31.65,0.03,5691.0,32.0,0.0,2.0,0.53,443.0,5.0
0.38,31.65,0.09,3715.0,0.0,40.0,4.0,0.18,332.0,5.0
0.4,31.65,0.05,10647.0,0.0,0.0,2.0,0.35,368.0,5.0
1.67,31.65,0.05,12151.0,0.0,119.0,3.0,0.59,458.0,4.0
2.5,33.82,0.06,23545.0,0.0,188.0,0,0,515.0,5.0
1.0,33.82,0.01,12628.0,0.0,0.0,0,0,242.0,5.0
1.86,33.81,0.02,7558.0,0.0,75.0,0,0,361.0,4.0
1.6,33.81,0.09,18043.0,0.0,292.0,0,0,545.0,5.0
7.25,33.82,0.1,36692.0,0.0,3989.0,0,0,724.0,5.0
4.4,33.82,0.11,20579.0,0.0,11950.0,0,0,814.0,5.0
4.0,20.97,0.02,4304.0,0.0,978.0,0,0,337.0,4.0
7.67,20.97,0.01,9904.0,0.0,894.0,0,0,431.0,4.0
0.33,20.96,0.03,6605.0,0.0,0.0,0,0,235.0,5.0
0.62,20.96,0.04,4877.0,0.0,0.0,0,0,300.0,6.0
7.0,33.95,0.07,15395.0,0.0,5584.0,0,0,475.0,5.0
11.0,33.95,0.08,18637.0,0.0,6508.0,0,0,605.0,5.0
10.0,33.95,0.03,14336.0,0.0,252.0,0,0,432.0,5.0
2.8,33.95,0.01,8024.0,0.0,686.0,0,0,280.0,4.0
17.0,33.95,0.09,17039.0,0.0,6101.0,0,0,509.0,4.0
0.43,33.94,0.02,6370.0,0.0,14.0,0,0,229.0,5.0
0.29,33.95,0.04,4929.0,0.0,0.0,0,0,245.0,4.0
0.57,33.95,0.06,9498.0,0.0,190.0,0,0,315.0,5.0
0.1,33.95,0.03,7258.0,0.0,155.0,0,0,234.0,4.0
2.33,33.95,0.18,16157.0,0.0,0.0,0,0,639.0,4.0
1.45,34.93,0.04,17478.0,11.0,469.0,10.0,0.64,494.0,5.0
2.83,34.93,0.13,22913.0,0.0,3759.0,9.0,0.42,702.0,5.0
1.71,34.93,0.14,9837.0,3.0,7555.0,2.0,0.28,639.0,6.0
5.75,34.93,0.06,17705.0,0.0,3173.0,5.0,0.57,624.0,5.0
3.11,34.93,0.06,26352.0,1.0,1657.0,3.0,0.7,575.0,5.0
2.86,33.11,0.04,23137.0,0.0,0.0,0,0,449.0,2.0
1.82,33.12,0.04,15244.0,0.0,0.0,0,0,435.0,2.0
2.4,33.11,0.02,16353.0,0.0,299.0,0,0,395.0,2.0
1.75,33.11,0.02,6584.0,0.0,814.0,0,0,347.0,2.0
6.0,33.12,0.1,22061.0,0.0,13533.0,0,0,687.0,2.0
7.0,33.12,0.09,38426.0,0.0,1855.0,0,0,688.0,2.0
0.8,28.51,0.01,4839.0,0.0,103.0,0,0,334.0,7.0
0.8,28.52,0.09,9594.0,0.0,132.0,0,0,531.0,7.0
0.78,28.51,0.08,15571.0,0.0,442.0,0,0,397.0,8.0
0.17,28.51,0.0,3551.0,0.0,0.0,0,0,174.0,7.0
1.25,28.52,0.05,9278.0,0.0,0.0,0,0,328.0,7.0
4.67,28.52,0.03,6632.0,0.0,192.0,0,0,368.0,8.0
3.0,28.52,0.05,12412.0,0.0,5188.0,0,0,423.0,7.0
9.5,28.52,0.13,18216.0,0.0,8726.0,0,0,750.0,7.0
1.5,28.51,0.02,7378.0,0.0,528.0,0,0,377.0,7.0
1.2,26.38,0.02,7413.0,0.0,0.0,0,0,479.0,4.0
1.18,26.38,0.08,12384.0,0.0,109.0,0,0,638.0,5.0
2.75,26.38,0.17,9990.0,0.0,7927.0,0,0,798.0,5.0
5.0,26.38,0.01,14764.0,0.0,1010.0,0,0,523.0,4.0
0.8,33.5,0.08,8977.0,0.0,112.0,0,0,455.0,4.0
0.64,33.5,0.06,8809.0,0.0,0.0,0,0,415.0,5.0
1.14,33.5,0.02,7114.0,0.0,0.0,0,0,337.0,4.0
27.0,33.5,0.04,18946.0,0.0,452.0,0,0,468.0,4.0
10.0,33.5,0.04,13782.0,0.0,1475.0,0,0,810.0,5.0
7.0,33.5,0.13,20549.0,0.0,6199.0,0,0,722.0,4.0
4.6,34.72,0.1,18407.0,0.0,2111.0,0,0,764.0,4.0
6.0,34.72,0.1,19623.0,0.0,4498.0,0,0,727.0,5.0
1.38,34.72,0.08,18554.0,0.0,4238.0,0,0,338.0,4.0
1.44,34.72,0.08,15993.0,0.0,961.0,0,0,592.0,5.0
0.9,34.71,0.1,15278.0,0.0,499.0,0,0,433.0,5.0
1.0,34.72,0.03,17649.0,0.0,193.0,0,0,299.0,4.0
2.14,32.82,0.01,5541.0,0.0,0.0,0,0,201.0,3.0
0.62,32.82,0.05,17621.0,0.0,395.0,0,0,458.0,4.0
1.4,32.82,0.12,9710.0,0.0,3560.0,0,0,462.0,4.0
4.67,32.38,0.05,7095.0,0.0,2426.0,0,0,427.0,4.0
3.5,32.38,0.02,14920.0,0.0,1850.0,0,0,617.0,4.0
4.0,32.38,0.08,18107.0,0.0,4081.0,0,0,653.0,4.0
1.0,32.38,0.08,10847.0,0.0,330.0,0,0,418.0,4.0
1.0,32.38,0.08,11826.0,0.0,0.0,0,0,328.0,4.0
0.46,32.38,0.06,9447.0,0.0,46.0,0,0,350.0,4.0
1.0,32.38,0.01,8998.0,0.0,30.0,0,0,226.0,4.0
0.56,32.38,0.01,10964.0,0.0,31.0,0,0,235.0,4.0
3.5,26.88,0.01,4970.0,0.0,0.0,0,0,270.0,5.0
2.25,26.88,0.01,15110.0,0.0,0.0,0,0,285.0,4.0
8.5,26.88,0.02,7943.0,0.0,968.0,0,0,348.0,4.0
2.11,26.88,0.06,13611.0,0.0,1590.0,0,0,363.0,4.0
1.91,26.88,0.01,8218.0,0.0,727.0,0,0,266.0,4.0
9.5,26.88,0.08,14620.0,0.0,4197.0,0,0,693.0,5.0
5.5,28.12,0.03,17042.0,8.0,437.0,3.0,0.55,444.0,3.0
0.86,28.12,0.02,13479.0,3.0,0.0,2.0,0.65,430.0,3.0
0.5,28.11,0.03,4975.0,0.0,938.0,2.0,0.29,383.0,3.0
35.0,23.48,0.08,30840.0,0.0,4861.0,0,0,1092.0,2.0
0.8,23.48,0.07,13329.0,0.0,137.0,0,0,436.0,2.0
0.5,23.48,0.01,8825.0,0.0,888.0,0,0,223.0,2.0
11.67,27.25,0.08,28157.0,0.0,6936.0,0,0,596.0,5.0
7.33,27.25,0.07,12589.0,0.0,3271.0,0,0,550.0,5.0
5.75,27.25,0.01,10247.0,0.0,756.0,0,0,379.0,5.0
6.0,27.25,0.08,12309.0,0.0,3965.0,0,0,527.0,6.0
7.67,27.25,0.02,13148.0,0.0,57.0,0,0,545.0,5.0
0.25,27.25,0.05,3017.0,0.0,0.0,0,0,307.0,5.0
0.2,23.41,0.04,1265.0,0.0,0.0,0,0,146.0,3.0
0.38,23.42,0.02,6549.0,0.0,0.0,0,0,276.0,3.0
0.91,32.22,0.06,5923.0,0.0,0.0,0,0,482.0,6.0
1.27,32.21,0.01,8174.0,0.0,0.0,0,0,427.0,5.0
28.0,32.22,0.07,21500.0,0.0,8032.0,0,0,700.0,6.0
2.18,32.21,0.02,12028.0,0.0,421.0,0,0,381.0,4.0
15.5,32.22,0.11,41673.0,0.0,1450.0,0,0,876.0,6.0
2.0,32.21,0.04,6900.0,0.0,3372.0,0,0,361.0,4.0
3.14,32.22,0.05,17278.0,0.0,5164.0,0,0,473.0,5.0
9.0,28.68,0.07,41112.0,0.0,1121.0,0,0,738.0,6.0
2.14,28.68,0.03,7337.0,0.0,711.0,0,0,520.0,5.0
1.78,28.68,0.08,15322.0,0.0,336.0,0,0,668.0,5.0
1.4,28.68,0.02,15649.0,0.0,442.0,0,0,424.0,5.0
6.5,23.03,0.05,8885.0,0.0,2386.0,0,0,477.0,4.0
3.6,23.03,0.01,10658.0,0.0,1457.0,0,0,311.0,3.0
1.43,23.03,0.0,2793.0,0.0,731.0,0,0,208.0,3.0
1.83,23.03,0.1,9998.0,0.0,1471.0,0,0,512.0,5.0
3.2,23.03,0.1,11737.0,0.0,7915.0,0,0,475.0,4.0
